Date,CO2Flux,CO2,H2O,Temperature, Pressure,WindSpeed,HorizontalWindDirection,RotationToZeroWTheta,RotationToZeroVPhi,SensibleHeatFlux,LatentHeatFlux,FrictionVelocity
0.7234042553,-1.5987227,15.889985,451.7176,19.295176,97.59351,5.811507,181.65631,1.3651583,1.6563503,0.43032137,18.600506,0.3436496
0.0212765957,-0.1063091,15.7838,514.4417,20.29956,97.3831,2.3474178,193.53783,1.1341878,13.537822,-2.8560693,0.16440974,0.0436438
0.0425531915,-0.015438918,15.85916,508.61313,20.15693,97.38375,2.3184218,169.32104,1.129693,10.6789665,-6.4424663,0.038668375,0.07250137
0.1063829787,1.7506971,16.361195,500.33078,18.553122,97.38379,2.7352405,153.18665,1.033441,26.813358,-14.817483,1.8697972,0.13466708
0.1489361702,-0.71548086,16.409008,494.62732,18.072308,97.42562,3.6974206,164.51349,1.1995898,15.486489,-25.859507,-1.8452995,0.18307106
0.1914893617,2.4140341,16.259176,505.864,18.335785,97.446495,4.3878546,177.73712,1.5475029,2.2628717,-37.649944,1.6231892,0.2731044
0.2553191489,-0.91762173,16.449413,499.1974,17.339329,97.42692,2.5785482,164.0618,1.314179,15.938209,-8.919758,2.6226547,0.10669904
0.2978723404,1.9366837,16.383894,511.8542,17.738544,97.421906,3.5621805,173.94107,1.3184901,6.0589385,-20.015688,-0.94619995,0.16728842
0.3404255319,1.9933257,16.397558,509.50504,17.526796,97.39666,3.1980095,176.92816,1.5035022,3.0717978,-20.798182,-2.8345144,0.17588347
0.5319148936,0.9663794,17.060444,455.4628,15.115432,97.49931,1.4534687,28.356491,0.7107943,151.6435,-3.2576075,-0.12845318,0.071678266
0.5531914894,-0.35216483,16.997038,454.59137,15.102457,97.49987,1.2359979,36.79982,0.7072064,143.20016,-0.7671892,-2.6163204,0.053955533
0.5744680851,-0.78285456,16.98293,477.49356,15.520156,97.49993,1.6864042,77.28705,0.33161318,102.712944,-2.6211672,7.9199,0.12510943
0.6595744681,-11.220976,15.9957905,566.80994,18.375185,97.516426,1.8996527,170.33731,1.6143471,9.662703,38.454323,60.037285,0.05590601
0.7021276596,-16.139929,15.871398,574.44806,19.620605,97.49865,3.6141403,184.90984,1.5854803,4.909839,89.75258,130.00853,0.2745484
0.8085106383,-4.32356,16.18476,451.70367,20.420029,97.3722,5.1758885,196.51512,1.814022,16.51512,0.9281919,94.77236,0.2887687
0.829787234,-1.9787312,15.76498,580.0765,20.951492,97.31442,5.114526,202.02711,1.6183425,22.027113,12.005836,24.009722,0.28838664
0.9787234043,-2.2523952,15.670648,574.0038,20.796686,97.21175,5.165754,187.54097,1.5053234,7.5409617,-9.372162,35.41447,0.28756335
1,2.2676287,15.74508,574.67773,20.637999,97.21214,3.6336184,179.04974,1.5598465,0.950182,-9.530684,14.0640745,0.25644746
0.0425531915,1.785075,15.827815,594.7359,19.807016,97.22016,2.653905,206.41531,1.4672723,26.415306,-7.0809,3.2465425,0.116826996
0.0638297872,2.2390277,15.839613,589.89996,19.756992,97.218956,3.010891,195.31688,1.7140656,15.316882,-10.842294,5.7076683,0.16414715
0.1276595745,2.4725611,15.889252,572.4573,19.419651,97.222946,3.3074374,194.5007,1.6148319,14.500709,-12.423846,6.980593,0.18562353
0.1489361702,2.8472176,15.938797,566.7836,19.319029,97.216995,3.164135,181.51463,1.4399434,1.5145253,-10.47268,5.520567,0.19938165
0.170212766,0.8251622,16.00811,564.83887,19.17944,97.21616,2.2635617,165.03632,1.287857,14.963686,-5.3708363,1.8798479,0.1431631
0.2127659574,2.9392643,15.981267,550.34155,18.897696,97.20647,2.1667614,145.58798,1.7438346,34.412025,-7.0817137,4.3675303,0.15927356
0.2340425532,2.7342129,15.951965,544.68304,18.87528,97.17323,2.7053983,148.52972,1.4036069,31.470268,-8.909528,6.34652,0.18844746
0.2978723404,-0.23796324,15.806577,502.76016,18.608576,97.07402,5.2856455,163.8367,1.4372228,16.163305,-12.699191,18.385262,0.3793893
0.3191489362,3.0819428,15.838987,464.32574,18.257414,97.03461,5.2737274,161.45416,1.5019395,18.545818,-10.212482,0.6234824,0.355225
0.3404255319,-0.42039943,15.775844,487.51065,18.028389,97.008316,5.0310388,158.68045,1.4137479,21.319544,-11.358455,25.683413,0.35392937
0.4042553191,1.6870695,19.722717,-166.5708,12.739352,96.96478,3.9083328,132.9826,0.52189624,47.017395,7.3393254,-0.15533014,0.27353415
0.7659574468,-2.4222088,16.771202,250.15486,13.797887,96.28546,7.1984572,131.08575,0.8588905,48.914234,8.819544,43.39551,0.5237673
0.0638297872,2.5578263,16.001661,602.89746,18.804272,95.706795,5.682323,142.36044,1.2682586,37.639553,-15.842608,5.426336,0.42985618
0.2765957447,2.2854369,15.892076,563.8174,18.596037,95.31504,6.138003,146.4776,1.7422628,33.522415,-41.26219,-13.301827,0.4500268
0.3404255319,2.133946,15.901042,553.2827,18.417278,95.22594,7.2361503,155.33224,1.3303107,24.667759,-37.72526,1.9520917,0.519815
0.4042553191,1.7389967,15.90811,516.73846,18.141903,95.07184,6.4437947,157.48517,1.5002447,22.514832,-28.261806,19.813549,0.44649762
0.4680851064,0.04402788,16.28387,403.51492,17.480082,95.00836,4.41865,165.67944,1.7197647,14.32056,-34.19805,8.140129,0.32839882
0.4893617021,1.0682253,15.945764,428.44815,17.122755,94.999954,4.987734,176.453,1.5132327,3.5469642,-37.851288,26.000053,0.30246696
0.5319148936,-0.9781207,16.031597,409.09967,15.996524,95.06492,5.3256493,207.24797,1.70077,27.247961,-31.365206,3.2564065,0.32250962
0.5957446809,-2.976253,15.915604,432.6271,16.284142,95.201675,6.5634913,228.0473,1.1138186,48.047295,2.395811,45.90581,0.4155832
0.6808510638,-4.8017244,15.969391,485.24545,16.516497,95.2849,8.059476,268.39413,1.7928612,88.39414,87.464905,108.271805,0.4916605
0.7659574468,-3.9770525,15.689815,487.73254,18.607275,95.383545,7.7241917,273.47922,1.5141376,93.47921,48.874943,120.78731,0.45117876
0.8510638298,-3.2689114,15.590715,476.37402,19.48597,95.34601,6.731077,260.91214,1.63135,80.91214,27.938326,129.64815,0.43379843
0.9574468085,-2.7333467,15.821431,417.44965,19.974016,95.46187,7.1906843,268.1912,1.792097,88.191185,-15.884658,97.82898,0.43718356
0.9787234043,-1.5831007,15.879934,420.8198,19.760098,95.49906,5.824754,273.7199,1.655523,93.71991,-4.5602245,82.868645,0.36077243
1,-0.7458006,15.938056,417.22678,19.33893,95.49996,5.052524,277.13678,1.5317417,97.13676,-22.616615,17.164783,0.2821322
0.0212765957,0.96459603,16.24181,423.5133,18.22393,95.595695,2.4049008,271.22083,1.4650033,91.220825,-15.713407,0.0954603,0.087497294
0.1063829787,1.0254073,16.699154,381.63153,16.31093,95.69542,2.7467215,248.94536,1.6107062,68.94536,-9.684153,0.1247104,0.10831607
0.1276595745,0.52863574,16.716555,382.42847,16.04511,95.693924,2.6789193,244.78958,1.3034137,64.789566,-11.696787,1.5861907,0.09417822
0.1489361702,-0.51965094,16.748476,376.7853,15.708231,95.71101,2.7804632,239.60902,1.3647282,59.609024,-12.324989,0.24920397,0.09419341
0.2553191489,1.0008526,16.916292,385.31476,14.63789,95.72143,2.1033332,216.85042,1.1025174,36.85042,-10.5934725,3.7286053,0.12903798
0.2765957447,0.4917705,16.784094,379.535,14.937614,95.71658,1.8399706,244.09265,1.3750136,64.09264,-7.4660892,2.0070114,0.09055008
0.2978723404,-0.18621516,16.811825,374.2556,14.7836685,95.710846,1.8016282,276.3794,0.7295422,96.3794,-3.7439597,0.2673442,0.09621279
0.3617021277,-0.07699724,17.139442,368.62967,14.14912,95.60469,2.2349076,283.75848,0.3039027,103.75847,-5.539969,-0.19109777,0.07218978
0.3829787234,-0.05111802,17.179543,362.15164,13.984681,95.594696,1.4818436,291.31293,0.1823844,111.31291,-1.0685292,0.720991,0.00878304
0.4468085106,-0.120817676,17.425358,337.90753,13.39109,95.591995,1.7635314,286.96924,0.17017433,106.96922,-1.7229079,-0.509284,0.07776413
0.4680851064,0.4992843,17.367664,337.08716,13.154309,95.562355,2.5383487,320.00995,0.36423242,140.00995,-13.837156,-1.8497936,0.11794155
0.4893617021,-3.365404,17.225626,317.49713,13.05486,95.56771,1.1348985,301.80496,0.059347074,121.804955,-4.594849,-14.388028,0.06996719
0.5106382979,1.3382175,17.031008,299.71484,12.992062,95.59399,1.3493721,302.79892,0.24708176,122.798904,-0.9345473,3.7411735,0.021129698
0.5531914894,-0.31461602,17.264627,330.95392,12.072344,95.57567,1.244275,335.14368,0.5016316,155.14366,-2.5522468,-0.14061208,0.0562241
0.5744680851,-5.853327,17.152746,346.47244,12.733863,95.58452,1.3022336,12.542038,0.31959417,167.45795,11.170413,19.15413,0.15299302
0.6595744681,-10.666952,16.232454,439.75137,15.248765,95.44568,4.5805516,39.440887,0.59511966,140.55911,38.42375,71.301544,0.371191
1,22.750824,-327.6443,0,15.817058,0.329801,3.1581893,5.4683533,0.56267035,174.53162,-24.432873,0,0.22195853
0.6808510638,-42.141407,-327.64426,0,15.907941,0.3610627,5.508123,357.62964,0.3083768,177.62964,45.254032,0,0.36669764
0.3191489362,5.270931,-327.64432,0,15.297329,0.3034141,4.207434,2.7929382,0.14127432,177.20712,-5.65879,0,0.29388627
0.5744680851,-11.406809,-327.64432,0,15.056402,0.41471308,6.7099385,359.56342,0.37272882,179.56314,12.24858,0,0.41210136
0.6382978723,-32.462982,-327.64426,0,14.835838,0.5500599,6.8307514,2.9391327,0.3582743,177.0609,34.86467,0,0.46352026
0.7659574468,-118.289375,-327.64426,0,15.349101,0.5096783,5.7420435,354.95245,0.33977363,174.95245,127.03404,0,0.3932222
0.8085106383,-27.179132,16.240858,432.8903,15.883955,98.08843,4.9800134,350.02136,0.44762477,170.02135,130.42218,151.9089,0.40391684
0.829787234,-24.830637,16.192244,438.42856,16.073534,98.021255,4.404051,345.41904,0.51964176,165.41904,117.14103,150.061,0.36107147
0.8936170213,-20.633028,16.086546,454.01312,17.14543,97.99938,4.2110085,357.21783,0.33043095,177.21786,92.26311,137.49774,0.29840198
0.9574468085,-10.688155,16.008228,464.27045,18.549088,97.93926,4.048645,357.4736,0.33043095,177.47353,5.451966,74.047005,0.26332068
0.1489361702,0.38169628,16.554144,438.86084,17.304354,98.21067,5.252532,357.92535,0.2705199,177.92525,-26.822313,5.2454443,0.339657
0.170212766,3.304337,16.635221,434.25833,16.807245,98.212715,5.140113,358.78955,0.18130837,178.78952,-35.441753,10.044124,0.33784276
0.2127659574,-0.112572476,16.774176,418.17374,15.898851,98.22723,3.607821,349.1455,0.9392038,169.14552,-27.243185,3.2564864,0.19922319
0.2340425532,2.416696,16.826094,411.23486,15.430273,98.22769,3.5514452,354.64044,0.613575,174.64046,-31.621113,0.9285126,0.20018962
0.2978723404,1.0145992,17.055075,388.82852,14.507919,98.24359,2.378312,351.58054,0.3753445,171.58054,-15.56134,-2.7393427,0.09474978
0.3191489362,2.8342726,17.097162,381.2122,14.258198,98.24235,2.598002,347.07007,0.7433587,167.07005,-26.914684,-6.954833,0.14651953
0.4680851064,9.31332,-327.64432,0,14.654487,0.248962,3.5983806,357.52625,0.17693885,177.52621,-10.00084,0,0.22657798
0.4893617021,7.638023,-327.64435,0,14.72346,0.28804687,3.327368,357.05893,0.46012712,177.0589,-8.201872,0,0.23552118
0.914893617,-28.503077,-327.6443,0,15.511846,0.288231,3.5590124,353.17816,0.123540804,173.17818,30.608854,0,0.28363124
0.9787234043,-7.5693817,-327.6443,0,15.419822,0.30017054,3.7387,4.5673065,0.5185109,175.43268,8.129701,0,0.23358732
1,-4.012783,-327.6443,0,14.988801,0.2994614,2.7001262,18.63733,0.7587305,161.36267,4.3085957,0,0.17173764
0.5319148936,9.571187,-327.6443,0,10.370465,0.30017057,3.365922,358.4707,0.47765416,178.4707,-10.279368,0,0.18657835
0.5531914894,7.317946,-327.64432,0,9.836194,0.2697428,2.7399576,345.08826,1.1579214,165.08824,-7.859377,0,0.21404985
0.6382978723,-69.63357,-327.6443,0,12.196751,0.38659355,4.9474583,1.5233765,0.3292445,178.47661,74.78168,0,0.35178807
0.6808510638,-17.350555,16.121435,320.55368,16.798079,97.1961,8.519408,279.31754,1.0594337,99.317535,183.98027,185.02263,0.67276895
0.7021276596,-18.02866,16.124357,309.16812,16.583416,97.21072,8.740353,277.8399,1.117502,97.8399,191.43074,190.21567,0.6592979
0.8510638298,-8.4008045,16.324959,316.38986,14.931893,97.37775,10.194679,314.65695,0.48456824,134.65695,57.207745,78.61225,0.71332574
0.8723404255,-8.908397,16.273283,309.58838,14.917617,97.383316,8.801025,318.66187,0.5414029,138.66187,43.225,75.06495,0.61401117
0.914893617,-6.88469,16.289017,298.03247,14.792499,97.478546,9.987698,325.939,0.30261222,145.939,31.237394,73.93577,0.7341877
1,-2.0265627,16.282188,285.49942,14.96514,97.64787,8.518472,350.793,0.7964766,170.793,-27.169874,78.17603,0.67273515
0,-0.97831506,16.306814,264.2017,15.192995,97.69918,8.471946,351.56476,0.46520224,171.56476,-56.667534,42.895863,0.6214749
0.0212765957,2.693712,16.346212,258.7622,15.327194,97.72653,6.564068,351.28955,1.0907403,171.28957,-47.779217,55.56991,0.47629464
0.1063829787,-1.3552548,17.175114,265.84216,13.7348995,97.87465,2.1532662,299.65582,0.027976478,119.65582,-3.79583,0.11041987,0.033707593
0.1489361702,-0.16145705,17.433638,259.4344,12.955018,97.88345,1.8597348,287.08508,0.18130837,107.08509,-4.663811,-0.17046222,0.057547256
0.1914893617,1.9840333,17.409378,274.21216,12.572826,97.8823,2.9843862,283.8172,0.05595296,103.817184,-22.13563,0.94411606,0.1525135
0.2978723404,-0.30181205,17.436882,253.17873,12.211969,97.99229,2.823279,292.16248,0.059347074,112.16248,-14.603802,-0.045074224,0.10480301
0.3404255319,1.2488482,17.425285,245.21326,11.906703,97.98677,2.7561288,284.2345,0.123540804,104.234505,-15.487746,2.1058354,0.12275384
0.4042553191,0.291043,17.721256,236.33142,11.14983,97.99795,2.5754368,290.03784,0.05595296,110.03786,-17.278479,0.58348805,0.12057491
0.7872340426,-17.390623,15.864189,266.52826,19.346142,97.88263,3.7749174,286.28885,0.111905925,106.28886,120.3174,216.96844,0.29112133
0.0638297872,0.30343586,16.35338,296.26163,19.209724,97.59593,2.8628051,164.31494,0.986555,15.685042,-9.846547,-1.3113849,0.057255846
0.1489361702,-1.3163034,17.123608,307.7836,16.837149,97.666405,2.8292813,175.01062,1.3710228,4.9893985,-38.602394,0.5819652,0.17156859
0.4042553191,1.9531177,17.26157,274.90384,14.52238,97.61373,3.8988426,201.44553,1.3114959,21.44553,-49.394375,10.040442,0.23277451
0.4893617021,1.1427242,17.292011,273.3193,14.199521,97.69702,3.5389028,202.11232,1.4837183,22.112324,-38.65522,6.7556515,0.19728959
0.5957446809,-11.588667,16.142435,270.45825,18.142605,97.78412,7.5559874,200.16429,0.97858894,20.164284,-6.6875596,113.87885,0.5024978
0.6170212766,-15.598553,15.974408,295.18765,18.769653,97.78485,7.398268,196.71968,1.2555426,16.71968,28.625103,150.42186,0.5420038
0.6382978723,-17.60708,15.8129,299.92712,19.793907,97.78435,7.6404076,194.39879,1.3463944,14.398788,39.8532,179.41713,0.54431367
0.8723404255,-17.498304,15.270378,299.56497,25.767063,97.42172,9.307501,181.4188,1.1088885,1.4188602,39.826576,310.9329,0.69325113
0.9574468085,-9.317683,15.351827,262.88586,26.152225,97.37494,7.5034122,180.34506,1.2020342,0.34491768,-55.401787,215.09708,0.5866639
0,-1.773881,15.538626,299.7847,24.843056,97.38376,5.065578,167.1753,1.0932491,12.8247175,-77.79958,28.131779,0.38508597
0.0212765957,-2.3939078,15.747626,301.97263,23.746042,97.470764,4.2341166,169.17502,0.81565434,10.824992,-68.76309,5.929395,0.28338048
0.0425531915,-0.13082084,16.015627,308.2908,22.51149,97.49944,3.4400427,165.5307,0.9261963,14.469278,-58.411068,7.5277233,0.22335668
0.0638297872,0.23365563,16.418005,333.29437,20.886372,97.50003,2.916787,141.8978,1.0662459,38.10221,-44.624928,4.4056287,0.18753219
0.1276595745,2.6578434,16.527685,334.7902,19.91231,97.627205,4.0292954,149.25867,1.2204518,30.74134,-78.45714,20.597721,0.34455755
0.1489361702,3.4951684,16.318449,318.12262,20.704342,97.60885,5.4213786,154.37384,0.93419015,25.626154,-94.56362,32.591206,0.46772778
0.170212766,3.862595,16.271421,306.20108,20.886501,97.608086,6.044263,160.58392,1.0516475,19.41607,-103.5443,37.023335,0.5121455
0.2127659574,2.9588475,16.424322,316.82538,19.835487,97.61531,5.1774216,160.27933,1.0118183,19.720669,-72.74022,22.612488,0.4207052
0.2340425532,2.7285492,16.374233,320.23633,19.929585,97.6679,5.6964726,166.05994,0.9462611,13.940045,-78.04329,24.100094,0.43003654
0.4680851064,2.2158897,16.809082,361.95914,16.597006,97.709305,3.8209426,147.49268,1.204961,32.50732,-46.412743,8.02161,0.30725104
0.5319148936,-3.8329349,16.589142,377.2219,16.270437,97.78461,4.0809593,159.24805,1.0071661,20.751968,-30.03796,5.289821,0.33142704
0.5531914894,-3.8330436,16.1904,395.39932,17.51406,97.85763,4.5972466,160.59656,1.0873264,19.40343,-22.620758,24.196081,0.38452607
0.5957446809,-5.8647146,15.734671,437.70126,20.077038,97.881195,5.0799346,168.0664,1.2643954,11.93361,10.624259,50.859634,0.41532972
0.6170212766,-20.38112,15.572381,445.36765,21.472912,97.881165,6.861326,184.16684,1.3939538,4.166831,16.947899,191.56715,0.588329
0.6382978723,-18.451534,15.550849,451.27957,21.999203,97.886734,8.019429,189.52762,1.2154711,9.527603,50.21023,176.59569,0.5837161
0.6808510638,-22.050941,15.464919,482.5869,23.008696,97.89443,8.4050255,188.35336,1.0616479,8.353371,82.74968,222.1048,0.59264
0.7446808511,-26.01332,15.364959,434.0257,24.640642,97.87411,6.9790545,184.71425,1.2333709,4.714266,107.298325,323.10794,0.5643802
0.7659574468,-25.592793,15.334277,435.4357,25.103535,97.805786,6.9272103,185.64853,1.3339831,5.648513,92.637505,342.36023,0.55683947
0.8723404255,-17.723425,15.277984,407.2012,26.833515,97.6583,7.4510922,171.51547,1.2541391,8.48453,49.189564,290.42023,0.57139295
0.1276595745,2.984599,17.3769,474.5824,21.389725,97.99714,2.5581963,145.39462,0.81445396,34.60536,-10.044887,1.517803,0.089590095
0.1489361702,1.1595823,17.5922,476.27225,20.674644,97.99958,2.5119748,144.20224,0.8534051,35.797745,-12.458881,-0.06096683,0.098319456
0.2978723404,4.0468698,18.07451,502.18005,18.63729,97.99959,2.5078337,143.02905,0.87267727,36.970936,-17.035418,-1.9534531,0.12828581
0.4468085106,2.8522477,17.743366,506.95383,18.31327,97.99992,2.2716208,106.66452,0.6382718,73.33547,-9.57503,-2.4121711,0.0869749
0.7021276596,-16.384008,15.700974,693.4945,22.832352,98.28015,4.0197034,182.90869,1.0730149,2.9087224,38.06952,93.46527,0.32608587
0.7446808511,-15.329403,15.588395,714.0295,23.537395,98.22232,3.626989,164.54422,0.9348183,15.45579,27.833326,89.654144,0.3135487
0.9361702128,-11.397484,15.105515,719.1963,28.615582,97.8807,5.254352,144.04489,1.0034679,35.95511,-38.446297,149.19856,0.4639285
0,2.2925465,15.388916,689.92535,28.32195,97.881905,3.3357823,135.75015,0.7600189,44.249855,-35.422394,34.40835,0.28129542
0.0212765957,5.618321,15.626874,692.8713,27.759304,97.88164,2.723776,130.82648,0.2705199,49.173534,-38.31993,24.183935,0.22760707
0.0425531915,0.6125141,15.989699,692.7454,26.631062,97.87845,2.5100527,125.09671,0.38359484,54.90329,-25.875515,4.192046,0.17716035
0.1063829787,-1.4882882,16.552122,687.8566,25.230507,97.9997,2.6842513,148.67206,0.5743725,31.327929,-23.227978,-0.4541352,0.20145266
0.2553191489,0.7403613,16.979988,637.02673,21.931517,98.15209,2.1867576,146.90729,0.8959119,33.092716,-13.965199,-0.99319154,0.12940408
0.3191489362,1.8667502,16.515108,655.5972,22.45942,98.00894,3.56103,145.69342,1.0887651,34.306576,-44.133038,0.530722,0.33383933
0.3617021277,0.49519813,16.667406,640.3238,21.835867,97.99859,3.4493358,144.38528,1.1997529,35.614704,-33.17144,-1.7067212,0.27537426
0.4042553191,0.44869846,16.972895,628.4488,20.946968,97.99897,3.1912029,149.68588,1.1450057,30.314133,-27.081947,-1.0344174,0.2711607
0.6595744681,-12.676286,16.008787,733.03546,23.287645,98.21843,3.6725302,184.7605,1.2577227,4.760496,19.656017,65.14272,0.3074127
0.829787234,-13.43885,15.056683,787.78033,26.733568,98.00453,3.506098,175.88007,1.1755321,4.1198955,14.430861,97.311966,0.27696052
0.914893617,-19.335278,15.109933,690.24646,27.825817,97.887054,5.8281975,194.61221,1.053135,14.612211,11.251989,205.92166,0.44103944
0.0425531915,-0.28070843,15.577689,695.0361,26.52046,97.78441,1.6487515,162.59088,0.4873867,17.409126,0.32609183,-0.31156957,0.028726865
0.170212766,3.1638033,17.000372,605.8583,21.781464,97.87517,2.6004255,153.32965,1.0566596,26.670355,-27.209637,2.8861563,0.18276711
0.2340425532,3.579093,16.421879,589.6645,22.402622,97.87488,3.4168348,155.21768,1.0900226,24.78232,-47.47479,10.534809,0.27364436
0.4680851064,3.8635306,17.109951,511.58292,19.111774,97.87,3.5763237,160.3693,1.1209987,19.630701,-45.59434,6.229773,0.28700513
0.5319148936,-2.0997283,16.842377,531.2198,19.202982,97.88366,4.064204,155.22583,0.82850784,24.774172,-23.377644,7.422979,0.33362755
0.6170212766,-20.595665,15.733123,569.86163,23.360052,97.99775,6.772188,187.51299,1.2982991,7.5129876,6.677875,173.0728,0.5258987
0.6382978723,-23.385138,15.658684,570.8918,23.989716,97.99931,7.768919,193.6364,1.1018072,13.636383,51.157707,202.78737,0.6022419
0.7021276596,-26.997677,15.41227,552.0152,25.952581,97.9986,8.807936,182.60138,1.285119,2.601359,108.04419,296.89557,0.7145573
0.7446808511,-25.062935,15.383372,529.15924,26.622938,97.90139,9.638039,182.15558,1.2794726,2.155678,105.50572,308.83737,0.7745104
0.8085106383,-23.898525,15.213634,524.8812,27.337847,97.84236,8.385731,179.37137,1.07192,0.62869626,65.99735,284.405,0.6688712
0.914893617,-15.134077,15.152243,483.86127,28.016708,97.64236,8.348088,168.57153,1.2904376,11.42847,28.7279,239.06635,0.71872485
0.9574468085,-11.862658,15.15081,502.34125,28.07147,97.60294,7.766629,163.27283,1.251171,16.72717,-27.245014,202.7009,0.6833324
1,-4.0477557,15.2088,502.86005,27.60638,97.60389,6.588533,160.3602,0.9257736,19.639818,-63.895718,89.601074,0.54278606
0.0425531915,4.114079,15.728953,519.9742,25.327099,97.705666,3.648469,166.13666,0.87267727,13.86333,-54.84532,16.966183,0.26718208
0.0638297872,-0.2925778,16.00152,530.1469,24.13402,97.71148,2.9286,155.0662,0.8467296,24.933802,-44.720848,1.122808,0.21940859
0.085106383,2.8038673,16.35462,543.1304,22.904295,97.74635,2.4318483,151.38968,1.0392942,28.610315,-28.01764,4.5471153,0.15669729
0.1063829787,0.7025023,16.445255,547.20575,22.462744,97.78279,2.4896078,148.20789,0.6752172,31.792107,-32.399776,1.2517315,0.17794128
0.1276595745,1.9008504,16.583765,549.203,22.06149,97.78503,2.2880082,147.13669,0.6901221,32.863308,-16.348795,1.1673132,0.11237242
0.1489361702,2.9712503,16.531223,550.1745,21.794605,97.871086,2.62327,155.00436,0.9217489,24.995628,-30.349669,2.706625,0.16548146
0.170212766,3.8214035,16.478668,554.5348,21.731436,97.84387,3.0296736,150.50314,1.4761811,29.496851,-49.09887,7.253186,0.2561832
0.2340425532,3.0960357,16.389301,541.9148,21.911728,97.896,3.0310256,151.54688,1.2317833,28.45312,-40.82487,9.379827,0.2620083
0.2765957447,3.7392282,16.41729,526.9722,21.614006,97.949066,3.4694805,144.16672,0.7898155,35.833282,-56.332073,10.46582,0.29041183
0.3191489362,3.7514508,16.41914,524.1115,21.511576,97.99239,3.466659,145.60275,1.0666128,34.397236,-50.82685,11.315104,0.28476688
0.3404255319,3.3645613,16.511091,523.1413,21.139328,97.99933,3.009499,140.81079,1.4045825,39.1892,-43.401966,9.023011,0.2565099
0.4255319149,0.77033365,17.042696,523.8526,19.420555,98.09415,2.7538686,149.27072,0.93711805,30.729286,-29.859066,-0.08152017,0.20774928
0.4468085106,3.728679,17.251287,520.80286,19.03191,98.09658,2.9085462,157.18402,0.8575224,22.815966,-31.795954,1.0929252,0.21590017
0.5531914894,-11.145292,16.30124,567.1394,20.422823,98.28462,4.123408,164.9115,1.1516516,15.088496,-3.1446702,56.01557,0.3424174
0.5957446809,-21.336105,15.724966,589.36096,23.45443,98.37687,6.1664915,192.85045,1.2725716,12.850463,10.899175,153.78154,0.5447148
0.6808510638,-22.652493,15.3661,581.3978,25.813814,98.4034,8.537331,196.64883,1.0273639,16.648832,112.68511,231.60994,0.6597189
0.7234042553,-21.749565,15.298842,569.6546,26.566051,98.37713,7.7597947,196.55934,1.1473958,16.559343,114.469055,241.74362,0.5864441
0.7446808511,-24.284538,15.29402,543.00653,26.874565,98.31648,8.552187,183.40047,1.2154711,3.400418,156.993,307.98932,0.6916322
0.7659574468,-21.000376,15.281821,526.90515,27.135973,98.28395,8.301723,189.35626,1.1786907,9.356232,137.35983,260.80014,0.6612274
0.7872340426,-19.741549,15.26332,512.42456,27.343992,98.25642,7.985757,191.10208,1.2234944,11.102084,136.80515,259.972,0.6099005
0.829787234,-21.14754,15.240763,515.17926,27.737812,98.21535,7.0396447,166.51068,1.1041137,13.489301,141.32506,327.82162,0.6043729
0.8723404255,-16.780901,15.212295,462.20926,27.990679,98.10641,6.926329,166.93933,0.920049,13.060674,77.31895,268.8053,0.57799786
0.914893617,-13.741632,15.18105,447.0249,28.159925,98.010574,6.082113,169.50027,1.113643,10.499708,22.361988,215.0352,0.49694398
0.9361702128,-13.4349985,15.175987,445.1307,28.211378,97.999596,5.753803,172.01773,1.05814,7.9822774,-1.6343594,219.78735,0.48681983
1,-4.6403437,15.233251,456.67014,27.554926,97.99795,4.835159,146.42004,1.1132915,33.579964,-61.11569,95.860985,0.4681111
0,-1.9556134,15.364699,465.1301,26.772167,97.99834,3.7111793,147.8122,1.125702,32.187817,-58.585987,29.96598,0.33862612
0.1276595745,-1.1503317,17.106178,511.4994,21.578388,98.12126,2.4219868,156.3523,0.5374125,23.647705,-13.120583,-0.25174823,0.09021116
0.2127659574,-1.487719,17.345688,516.47675,20.507864,98.21204,2.3486657,157.70566,0.69068897,22.29435,-20.446798,-0.9913788,0.1354386
0.2340425532,2.217715,17.135065,517.7101,20.71108,98.21288,2.1782436,148.05408,1.110828,31.945929,-22.086517,1.7696592,0.13929817
0.2765957447,0.44720566,17.322968,525.3407,20.42297,98.21291,1.91045,143.02094,0.9962266,36.979073,-7.5754123,-0.29332575,0.083348945
0.2978723404,-0.9929106,17.394894,527.68225,20.119202,98.20964,2.23692,142.82312,0.85317576,37.176884,-12.026286,-0.48769423,0.09721035
0.3191489362,-1.3291664,17.779272,521.8587,19.368093,98.201904,2.1620305,149.1865,0.7399288,30.813507,-13.426437,-0.52797025,0.10759565
0.3404255319,-1.646196,18.0038,517.8498,19.187624,98.19764,2.289405,147.22711,0.7840965,32.772873,-16.726894,-0.32904613,0.12671348
0.3617021277,-1.1146888,17.91202,519.084,19.169956,98.19879,2.299485,146.27533,0.66676015,33.72466,-13.740259,-0.7289164,0.111238144
0.4042553191,-0.090156116,17.977798,519.60516,18.870647,98.20279,2.0693135,151.639,0.8740216,28.360981,-13.363394,-0.991375,0.10837155
0.4468085106,-0.6951314,17.894539,521.74695,18.785868,98.21002,2.662073,148.57037,0.9505938,31.429628,-24.671448,-1.3903176,0.17053801
